Date,Title,Categories,Lyrics,Tag
Apr 5,Kanyakumari song lyrics – Damarukam(2012),Telugu Lyrics,"Kanyakumari song lyrics<BR><BR><BR>kanyakumari o kanyakumari<BR>nee gundelloke cheralante etu vaipamma daari<BR>meenakumari oo meenakumari<BR>nee kallalone undalante em cheyyalamma naarivesavi kanna vechaga natho muchataladali<BR>vennela kanna challaga naake kougilinivvali<BR>chakkera kanna theeyaga nanne preminchalihey raave nee peru venaka naa peru pedatha madhubala<BR>hey ra ra nee mudhu mata ki na soku istha gopalaoo ne meesam chusi meli thirigenu vayyaram<BR>adi thakithe nidare radhu reyiki jaagaram<BR>nee nadume nayagaram aa nadake srungaram<BR>nee nadumuna nalige madathaku chestha muddula abhishekam<BR>kallatho nanne garadi cheyaku madhuredi maridivali<BR>he kale musi challaga jaaraku poobanthallehey raave nee peru venaka naa peru pedatha madhubala<BR>hey ra ra nee mudhu mata ki na soku istha gopalakanyakumari o kanyakumari<BR>nee gundelloke cheralante etu vaipamma daari<BR>meenakumari oo meenakumari<BR>nee kallalone undalante em cheyyalamma naarisutiga nee chupe naa gundenu thakindi<BR>pere theliyani jvarame edo ontiki sokindi<BR>neelo nippundi adi naalo ragilindi<BR>edalokatai thelavaare varaku aaranu lemmandi<BR>hoo… ukkiri bikkiri chese korika eruganu idi varaku<BR>ontari thuntari themmedalaaga antuku pokuhey raave nee peru venaka naa peru pedatha madhubala<BR>hey ra ra nee mudhu mata ki na soku istha gopalakanyakumari o kanyakumari<BR>nee gundelloke cheralante etu vaipamma daari<BR>raja kumara o raja kumara<BR>naa gundellone unnavayyo enduku inka daari<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):jaspreet jasz,sunitha","Kanyakumari song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Kanyakumari song lyrics,Nagarjuna movie lyrics,Sahithi song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,jaspreet jaszsunitha"
Apr 5,Bhoonabhontaalake song lyrics – Damarukam(2012),Telugu Lyrics,"Bhoonabhontaalake song lyrics<BR><BR><BR>jaya jaya shankara shiva shiva shankara<BR>jaya jaya shankara shiva shiva shankara<BR>jaya jaya shankara shiva shiva shankara<BR>jaya jaya shankara shiva shiva shankarabhoonabhontaalke… pulakintharaa<BR>dashadishaantaalake… okavintharaa<BR>kadilaadu dharanike kaanthi mayudu<BR>karunatharangudai pranava darudujaya jaya shankara shiva shiva shankara<BR>jaya jaya shankara shiva shiva shankaragnaanaprabhadaasi divyatrinetram<BR>vedavedaantardha jyotiswaroopam<BR>kailaasa shikaraalu nijha bhuja skandaalu<BR>karunaa samudraalu swaami kanulu…jaya jaya shankara shiva shiva shankara<BR>jaya jaya shankara shiva shiva shankarasirasuke chaluva aa chaluva gangaa<BR>nudhutike thaluku aa chandra vankaa<BR>nemali pinchamubhonu neelakantamm<BR>karimabbule vibhoodhi basmammjaya jaya shankara shiva shiva shankaraabhaya pralaya shakthi aa trishoolam<BR>aksharabyakrutula akrute damarukam<BR>manibhooshambaaye sarparaajam<BR>sandhya kaantulanegise vyyaagra charmamjaya jaya shankara shiva shiva shankarasaptha thaandava datula nataraajam<BR>brahmaadi devatalu mokketi paadam<BR>dhivinundi digiraaga ilake pramodam<BR>dhivinundi digiraaga ilake pramodamjaya jaya shankara shiva shiva shankarapaahi paahi ane parama bhaktude<BR>drohi antu nindinchaga<BR>dhooshanalu bhooshanalu daachesi kolichera<BR>kaalabhushanudaina nataraaju taane….daivam maanusha roopena………<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):m.l.r. karthikeyan","Bhoonabhontaalake song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Jonnavittula song lyrics,Nagarjuna movie lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,m.l.r. karthikeyan"
Apr 5,Laali laali song lyrics – Damarukam(2012),Telugu Lyrics,"Laali laali song lyrics<BR><BR><BR>laali laali jolali antu lalincheali e gali<BR>laali laali joali vintu lokalanni ugali<BR>neetho aadalantu nela jaarenanta jabilli<BR>neela navvalenantu thellaboyi chusenanta sirimallilaali laali jolali antu lalincheali e gali<BR>laali laali joali vintu lokalanni ugaliaari raari raaro thari rarirariraro aari rari raro raaro<BR>aari raari raaro thari rarirariraro aari rari raro raarobosi paluke nuvu chindisthu unte bommarillaye vakili<BR>letha aduge nuvu kadilisthu unte ledipillaye logili<BR>nee chinni pedavantidee paala nadulenno edalona pongi porali<BR>ninu kanna bhagyanike thalli thala vanchi murisindi iyyalelaali laali jolali antu lalincheali e gali<BR>laali laali joali vintu lokalanni ugalilala neeke ne poseti vela abhishekamla anipinchera<BR>uggu neeke ne kalipeti vela naivedyamla adi undira<BR>sirimuvva katte vela maaku siga pooche guruthoche marala marala<BR>kerintha kotte vela ille kailasamla mare neevalla<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):gopika poornima","Laali laali song lyrics,ChandraBose song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Laali laali song lyrics,Nagarjuna movie lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,gopika poornima"
Apr 5,Sakkubhai song lyrics – Damarukam(2012),Telugu Lyrics,"Sakkubhai song lyrics<BR><BR><BR>hey sakkubai zara dedhona garam garam chai<BR>hey sakkubai nuvvu chayisthe adho rakam haayi<BR>ey esko naa ghuma ghuma chai yama famous idhi delhi to dubai<BR>ey theesko naa sala sala chai bhale mogisthadhi narallo sannayi<BR>gunde guyyante allam chai suyante bellam chai<BR>kevvante karakkayi chai<BR>ollu udukaithe zeera chai salvaithe kara chai<BR>musugedithe mullakadu chai<BR>naa bangaru sethultho pinganu saucer lo theesukostha naa bhai<BR>welcome to sakkubai, garam chai, thageseyi, majaa cheyi…<BR>welcome to sakkubai, garam chai, thageseyi, majaa cheyi…hey sakkubai zara dedhona garam garam chai<BR>hey sakkubai nuvvu chayisthe adho rakam haayi<BR>so so sogasaku theesi… thaja decotion…<BR>paruvala milku pedhavullo sugaru pakkaga galipesi pencha emotion<BR>neekesi choosi happy happy tension<BR>theyaku lanti naajuku thona iraga deesave preparation<BR>andhra nijam seeded anna sillara pillala followinge<BR>sakkubai chayante padi sachipotharu<BR>quarter chayiki litre buildup ichi matter penchesave neelo undhe thaja usharu.. uu…<BR>welcome to sakkubai, garam chai, thageseyi, majaa cheyi…<BR>oye welcome to sakkubai, garam chai, thageseyi, majaa cheyi.. cheyi.. cheyi…full bottle vasu maro devadasu<BR>sampinchesadu sakku chaayi dosu kick ekki chesadu record dance u<BR>challe extrasu vaado theda case-u<BR>nee jaare oneesu choosadu boss-u<BR>anchetha chesadu gaallo jumpings-u<BR>roli tholi dara singhu sakku chaayiki fan ayipoyi<BR>ikkkadi kikkade nadha bala settle ayipoyadu<BR>aa thingari steeringodi legge theda thikkala pilla<BR>needha bala nulaka mancham metthaga undhani hatthukupoyadu<BR>welcome to sakkubai, garam chai, thageseyi, majaa cheyi…<BR>welcome to sakkubai, garam chai, thageseyi, majaa cheyi cheyi cheyi…<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):suchith suresan,mamtha sharma","Sakkubhai song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Nagarjuna movie lyrics,Ramajogayya Sastry Song lyrics,Sakkubhai song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,suchith suresanmamtha sharma"
Apr 5,Dheemthana song lyrics – Damarukam(2012),Telugu Lyrics,"Dheemthana song lyrics<BR><BR><BR>dheemthana thomthana<BR>dheemthana thomthana natarajuki nata bhangimavo<BR>dheemthana thomthana sankaruniki sankeerthanavo<BR>eeshwarude anunithyam thanalo<BR>thaluchukone omkaaramuvo<BR>siva hrudayam kariginche aa panchaksharivo<BR>nee madilo mahadevudine koluvunchaga a kailasamuvo<BR>athani paadamu chenthana velige harathivo<BR>paamarudiki parameshwarudini andinche manthram neevenodheemthana thomthana<BR>dheemthana thomthana natarajuki nata bhangimavo<BR>dheemthana thomthana sankaruniki sankeerthanavo<BR>eeshwarude anunithyam thanalo<BR>thaluchukone omkaaramuvo<BR>siva hrudayam kariginche aa panchaksharivo<BR>nee madilo mahadevudine koluvunchaga a kailasamuvo<BR>athani paadamu chenthana velige harathivo<BR>paamarudiki parameshwarudini andinche manthram neeveno<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):shankar mahadevan","Dheemthana song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Dheemthana song lyrics,Karunakar song lyrics,Nagarjuna movie lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,shankar mahadevan"
Apr 5,Reppalapai song lyrics – Damarukam(2012),Telugu Lyrics,"Reppalapai song lyrics<BR><BR><BR>reppalapai reppalapai katuka reppalapai<BR>chiru chappudu cheyani muddokatisthunna<BR>chempalapai chempalapai kempula chempalapai<BR>maru muddimmantu vaddaku vasthunna<BR>nemmadi nemmadiga jum jum jummani thummedaga<BR>muchataga moodo mudduku chotimmantunna<BR>thondara thondaraga ichai ivvaka thappaduga<BR>theeyani pedavula chirunama nee chevilo chebuthunnareppalapai reppalapai katuka reppalapai<BR>chiru chappudu cheyani muddokatisthunna<BR>chempalapai chempalapai kempula chempalapai<BR>maru muddimmantu vaddaku vasthunnajarigi jarigi dariki jarigi kaliki virahalu karagani<BR>karigi karigi kalalu marigi thagina mariyada tharagani<BR>sompula rampamtho naapai chattuna dookave<BR>chukkala rekkala seethakokai noroorinchave<BR>puvvula prayamlo guppuna nippuni posave<BR>akkada ikkada chakkiliginthala allari pettavereppalapai reppalapai katuka reppalapai<BR>chiru chappudu cheyani muddokatisthunna<BR>chempalapai chempalapai kempula chempalapai<BR>maru muddimmantu vaddaku vasthunnachilipi kale nemali kallai chiguru thanuvantha thadimipo<BR>pulakarinthe maroka vinthai anuvu anuvantha ragilipo<BR>gopurame nuvvu neepai paavurame nenu<BR>guppedu gundela pranganamantha naadani antale<BR>gopikave nuvvu naalo korikave nuvve<BR>nee punnami vennela putteka nene purushudune nenereppalapai reppalapai katuka reppalapai<BR>chiru chappudu cheyani muddokatisthunna<BR>chempalapai chempalapai kempula chempalapai<BR>maru muddimmantu vaddaku vasthunna<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):hariharan,chithra","Reppalapai song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Nagarjuna movie lyrics,Ramajogayya Sastry Song lyrics,Reppalapai song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,hariharanchithra"
Apr 5,Nesthama nesthama song lyrics – Damarukam(2012),Telugu Lyrics,"Nesthama nesthama song lyrics<BR><BR><BR>nesthama nesthama nuvve<BR>koyilai valathanante thotala maarana neekosam<BR>pranama pranama nuvve<BR>vekuvai cheruthanante thoorupai choodana neekosam<BR>nenane perulo nuvvu nuvvane maatalo nenu<BR>ee kshanmam entha baagundho prema laaga<BR>ho premake roopame iche daanike praname pose<BR>undaga ninduga manalonaa.. aa.. aa…nesthama nesthama nuvve<BR>koyilai valathanante thotala maarana neekosam<BR>pranama pranama nuvve<BR>vekuvai cheruthanante thoorupai choodana neekosamnuvvante enthishtam saripodhe… aakasam<BR>naakanna nuvvishtam choosava… ee chitram<BR>kanupapalona neeve kala yadha yetilona nuvve ala<BR>kshana kalamayina chaalle ila adhi naaku veyyelle<BR>ila ee kshanam kaalame agipovali… o…nesthama nesthama nuvve<BR>koyilai valathanante thotala maarana neekosam<BR>pranama pranama nuvve<BR>vekuvai cheruthanante thoorupai choodana neekosamaluposthe thala nimire chelinavutha… neekosam<BR>nidharosthe thala vaalche odinavutha… neekosam<BR>pedhavanchu paina nuvve kadha<BR>paitanchu meedha nuvve kadha<BR>naduvompu lona nuvve kadha prathi chota nuvvele…<BR>ara chethilo rekhala maaripoyave… o…nesthama nesthama nuvve<BR>koyilai valathanante thotala maarana neekosam<BR>pranama pranama nuvve<BR>vekuvai cheruthanante thoorupai choodana neekosam<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):sri krishna,harini","Nesthama nesthama song lyrics,Bhaskarabatla Ravi kumar song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Nagarjuna movie lyrics,Nesthama nesthama song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,sri krishnaharini"
Apr 5,Pnachagraha kootami song lyrics -Damarukam(2012),Telugu Lyrics,"Nesthama nesthama song lyrics<BR><BR><BR>aruna khamala swarnodaya deepthim<BR>akhila bhuvana chaitanya prasaramkaala gamana satkaarana dheeram<BR>tham namaami graha naayaka sooryam<BR>amrutha kirana rasaramya pravaaham<BR>militha lalitha laavanya lalaamam<BR>ghanitha mahitha maadurya manodhyam<BR>tham nammami saandrodaya chandram…<BR>raagha bhoga sangharana nidhaanam<BR>raaja bhoga sampoorna prabhavam<BR>navya divya soundarya sudheeram<BR>tham namaami sammohaka shukram<BR>athula chatura madhuloukika murthim<BR>sakala kaarya hita kamsala deepthim<BR>theerva vega sancharaka thathvam<BR>tham namaami sounyam bhuda devamparama dharma samseelya mahatvam<BR>charama ghamya modhaamruta thathvam<BR>vedha shastara daivaankita bhuddim<BR>tham namaami dheeram gurudevam<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):karthik","Nesthama nesthama song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Jonnavittula song lyrics,Nagarjuna movie lyrics,Panchagraha kootami song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,karthik"
Apr 5,Omkaram srusti song lyrics – Damarukam(2012),Telugu Lyrics,"Omkaram srusti song lyrics<BR><BR><BR>omkaaram srusti saaram<BR>vidhi vidhi likhitham moksha daksham subhiksham<BR>angangam divya lingam<BR>gaja mukha vinutham<BR>saannapoorna samaksham<BR>vedartham vyasa peetam<BR>suramuni sahitham santhithantham sukhantham<BR>veswesam chithprakasam<BR>srithajana paradam kaasinatham namami<BR><BR><BR><BR>movie: damarukam(2012)<BR>music director:d.s.p<BR>star cast:nagarjuna,anushka<BR>singer(s):venkat sai","Omkaram srusti song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Jonnavittula song lyrics,Nagarjuna movie lyrics,Omkaaram srusti song lyrics,damarukam(2012),d.s.p,nagarjuna,anushka,venkat sai"
Apr 3,Indiramma inti peru song lyrics – Mahatma(2009),Telugu Lyrics,"Indiramma inti peru song lyrics<BR><BR><BR>raghupati ragahav raja ram<BR>patita pavana sita ram<BR>ishwara allah tero nam<BR>sab ko sanmati de bhagavanindiramma inti peru kadhu ra gandhi..<BR>oorikokka veedhi peru kadhura gandhi..<BR>indiramma inti peru kadhu ra gandhi..<BR>oorikokka veedhi peru kadhura gandhi..<BR>currency note meedha….ila nadi road meedha<BR>manam chusthunna bomma kadhu ra gandhi<BR>baratha matha thala raatanu marchina vidhaatha ra gandhi<BR>tara tarala yama yaathana teerchina varadaatha ra gandhi ……indiramma inti peru kadhu ra gandhi..<BR>oorikokka veedhi peru kadhura gandhi..rama namamey thalapantha…prema dhamame manasantha<BR>ashrama deeksha swatantra kanksha aakruthi daalchina avadootha<BR>apuroopam aa charitha..<BR>karma yogame janmantha..<BR>dharma kshetrame brathukantha…sambhavami ani prakatinchina alanati krishna bhagavad gita..<BR>ee boosi noti thataa..manalage oo thalli kanna maamoolu manishi kadharaa gandhi<BR>mahatmudantu mannana pondhe sthaayiki penchada aayana spoorthi<BR>sathya ahimsala maargajyothi..<BR>nava shakaanike naandhiraghupati ragahav raja ram<BR>patita pavana sita ram<BR>ishwara allah tero nam<BR>sab ko sanmati de bhagavanraghupati ragahav raja ram<BR>patita pavana sita ram<BR>ishwara allah tero nam<BR>sab ko sanmati de bhagavanguppedu uppunu poogesi..nippula uppena ga chesi<BR>dandi yaatrane danda yatraga mundhuku nadipina adhinetha..<BR>sisalaina jaggajetha….charakaa yantram choopinchi..swadesi soothram nerpinchi<BR>noolu pogutho madhaputenugala bandinchadura jaathipitha…<BR>sankalpa balam chetha….suryudasthaminchani raajyaniki padamara daarini choopinchina kraanthi<BR>toorupu telarani nadiratriki swechaa baanudi prabatha kaanthi..<BR>padhavulu korani paavani moorthi….<BR>hrudayalelina chakravarthi..ilanti narudoka dilatalampai nadayadina eenati sangathi<BR>nammaranidane nammakamunde mundhu taraalaki cheppandisarva jana hitam na matam…<BR>antaraani tanani anthah kalahalani antham chesendhuke na aayuvantha ankitham…hey raam….<BR><BR><BR><BR>movie:mahatma(2009)<BR>music director:vijay antony<BR>star cast:sreekanth,bhavana<BR>singer(s):s p balu","Indiramma inti peru song lyrics,Indiramma inti peru song lyrics,MAhatma movie lyrics,Sirivennela sitaramasasty song lyics,sreekanth movie lyrics,Vijay Antony music lyrics,mahatma(2009),vijay <span id=""il_ad5"" class=""il_ad"">antony</span>,sreekanth,bhavana,s p balu"
Apr 3,Neelapoori gaajula song lyrics – Mahatma(2009),Telugu Lyrics,"Neelapoori gaajula song lyrics<BR><BR><BR>neelapoori gaajula o neelaveni nilchunte krishnaveni..<BR>nuvu langa voni vesukoni nadusthuvunte niluvalere baalaamani..<BR>nadumu choosthe kandireega nadaka chusthe hamsa nadaka ninnu choodalene baalikaa..<BR>nee kallu choosi nee pallu choosi kaligenamma edo korikaa..neelapoori gaajula o neelaveni nilchunte krishnaveni..<BR>nuvu langa voni vesukoni nadusthuvunte niluvalere baalaamani..<BR>nadumu choosthe kandireega nadaka chusthe hamsa nadaka ninnu choodalene baalikaa..<BR>nee kallu choosi nee pallu choosi kaligenamma edo korikaa..nalla nallaani kurulani duvvi..ahaa<BR>thella thellaani mallelu thurimi..oho..<BR>chemanthi poolu pettukoni..ahaa..<BR>nee cheyyantha scentu poosukoni..oho..<BR>ollantha thippukuntu oyyaranga pothunte nilvadaaya naa praaname..<BR>neelapoori gaajula o neelaveni nilchunte krishnaveni..<BR>nuvu langa voni vesukoni nadusthuvunte niluvalere baalaamani..<BR>nadumu choosthe kandireega nadaka chusthe hamsa nadaka ninnu choodalene baalikaa..<BR>nee kallu choosi nee pallu choosi kaligenamma edo korikaa..nee choopullo undi mathhu soodi..aha..<BR>naa gundello guchhukunnadi..oho..<BR>nee matallo thupaaki thootaa..aha..<BR>abba jaaripoyenamma nee paita..oho..<BR>nee kongu chaatu andaalu choosi nenu aagamaithine..<BR>okkasaari thirigi choodave..<BR>neelapoori gaajula o neelaveni nilchunte krishnaveni..<BR>nuvu langa voni vesukoni nadusthuvunte niluvalene baalaamani..<BR>nadumu choosthe kandireega nadaka chusthe hamsa nadaka ninnu choodalene baalikaa..<BR>nee kallu choosi nee pallu choosi kaligenamma edo korikaa..<BR><BR><BR><BR>movie:mahatma(2009)<BR>music director:vijay antony<BR>star cast:sreekanth,bhavana<BR>singer(s):shyam","Neelapoori gaajula song lyrics,MAhatma movie lyrics,Neelapoori gaajula song lyrics,Sirivennela sitaramasasty song lyics,sreekanth movie lyrics,Vijay Antony music lyrics,mahatma(2009),vijay antony,sreekanth,bhavana,shyam"
Apr 3,Em Jaruguthondi song lyrics – Mahatma(2009),Telugu Lyrics,"Em Jaruguthondi song lyrics<BR><BR><BR>em jaruguthondi em jaruguthondi naa manasukivvaalaa..<BR>em vethukuthondi em vethukuthondi naa vayaseevelaa..<BR>hey.. nee edata niliche varaku aapadata tharime parugu..<BR>em panata thamatho thanaku thelusaa..<BR>nee venaka thirige kanulu choodavata vere kalalu..<BR>em maaya chesaavasalu sogasaa..em jaruguthondi em jaruguthondi naa manasukivvaalaa..<BR>em vethukuthondi em vethukuthondi naa vayaseevelaa..thalampulo padipothunte kanne vayasu kangaaru..<BR>arey arey antoo vachhi thodu nilabadu..<BR>pothhillallo pasipaapalle paathikella maga eedu..<BR>ekkekki em kaavalando adugu ammadu..<BR>aakasame aapaleni chinuku maadiri..<BR>neekosame dookuthondi chilipi laahiri..<BR>aavesame opaleni vedi oopiri..<BR>neetho.. saavasame korukundi aaduko mari..<BR>em jaruguthondi em jaruguthondi naa manasukivvaalaa..<BR>em vethukuthondi em vethukuthondi naa vayaseevelaa..this is the way to go..<BR>this is ecstacy<BR>this song is just awake mimicri<BR>feeling is so meant to be..<BR>toooooo…<BR>this in describable<BR>cant you see<BR>knocks me down yo<BR>baby cant believe<BR>just a survival destiny yo.ho..undundilaa ubikosthunde kammanaina kanneeru..<BR>theeyanaina gubulidi ante nammedevvaru..<BR>madhuramaina kaburandinde kalatha padaku bangaaru..<BR>pedavi thoti chekkili nimire chelimi haazaru..<BR>ganga laaga pongi raanaa prema sandramaa..<BR>neelo karigi anthamavanaa prana bandhamaa..<BR>anthuleni daaha mavanaa priya pravaahamaa..<BR>neetho kalisi poorthi avanaa modati snehamaa..em jaruguthondi em jaruguthondi naa manasukivvaalaa..<BR>em vethukuthondi em vethukuthondi naa vayaseevelaa..<BR>hey.. nee edata niliche varaku aapadata tharime parugu..<BR>em maaya chesaavasalu sogasaa..<BR>em jaruguthondi em jaruguthondi naa manasukivvaalaa..<BR>em vethukuthondi em vethukuthondi naa vayaseevelaa..<BR><BR><BR><BR>movie:mahatma(2009)<BR>music director:vijay antony<BR>star cast:sreekanth,bhavana<BR>singer(s):karthik,sangeetha<BR>this is the way to go..<BR> this is ecstacy<BR> this song is just awake mimicri<BR> feeling is so meant to be..<BR> toooooo…<BR> this in describable<BR> cant you see<BR> knocks me down yo<BR> baby cant believe<BR> just a survival destiny yo.ho..","Em Jaruguthondi song lyrics,Em jaruguthondi song lyrics,MAhatma movie lyrics,Sirivennela sitaramasasty song lyics,sreekanth movie lyrics,Vijay Antony music lyrics,mahatma(2009),vijay antony,sreekanth,bhavana,karthiksangeetha"
Apr 2,Challa gaali thakuthunna Song lyrics – Yevade Subramanyam(2015),Telugu Lyrics,"Challa gaali thakuthunna Song lyrics<BR><BR><BR>challa gaali thakuthunna megamainadhi manasu ilaa<BR>nelakesi jaruthna jallu ayinadhi vayasu illa<BR>endhukanta entha dhagaa<BR>ninna mona ledhu kadha<BR>undi undi nemadhiga<BR>nannu eto laguthundha<BR>padhame thapinchukolenani<BR>thochetatu chesthundha aa..challa gaali thakuthunna megamainadhi manasu ilaa<BR>nelakesi jaruthna jallu ayinadhi vayasu illayevaro annarani maraave nalo assalu<BR>yevaremanarani pongene evvo oohalu<BR>yevaro annarani maraave nalo assalu<BR>yevaremanarani pongene evvo oohalu<BR>theeram thelisaka ika dharini marchala<BR>dharulu sariayina verey theeram cherana<BR>nadakalu navena nadichedhi nenenachalla gaali thakuthunna megamainadhi manasu ilaa<BR>nelakesi jaruthna jallu ayinadhi vayasu illaenthaga vadhantuna agadhe aathram yemito<BR>enthaga pongetantha avasaram<BR>yemo endhuko..<BR>ayina yemmayina yedha naa cheyijarindhi<BR>epudo yenado preme neram kadhandhe<BR>chelime inkola chiguristhundhantechalla gaali thakuthunna megamainadhi manasu ilaa<BR>nelakesi jaruthna jallu ayinadhi vayasu illa<BR><BR><BR><BR>movie:yevade subramanyam(2015)<BR>music director:radhan<BR>star cast:nani,malavika nair,vijay devarakonda,ritu varma<BR>singer(s):rihitha,senthil","Challa gaali thakuthunna Song lyrics,Anantha Sriram song lyrics,Challa gaali song lyrics,Nani movie lyrics,Radhan music lyrics,Yevade Subramanyam movie lyrics,yevade subramanyam(2015),radhan,nanimalavika nairvijay devarakondaritu varma,rihithasenthil"
Apr 2,O kala song lyrics – Yevade Subramanyam(2015),Telugu Lyrics,"O kala song lyrics<BR><BR><BR>o kala o kala choodake aala..<BR>hey ila nee vala allithe ela..<BR>maro prapanchame..alaa varinchaga<BR>parugulu these naa yedhaki<BR>nilakada nerpedela..<BR>kuduruga unte manchidani venakaki laggedhelao kala o kala choodake aala..kannule vethike veluthuru needani<BR>ipude ipude thelisinadi<BR>tanane piliche pilupulu neevani<BR>vayasipude thelchukunadi<BR>niduraki cherithe jola nuvve<BR>melukuva vachhina eduta nuvve<BR>ika ninu veedatam ela.. adhela.o kala o kala choodake aala..edama kudilo evaru lerani<BR>vanike pedavi palikinadhi<BR>nijame palike choravani cheymani<BR>nasiginadhi nanchakannadhi<BR>manasuki cheruva prathi okaru<BR>manakika dhooramai ani bedhuru<BR>mari ninnu cheradam ela.. adhela..<BR>o kala o kala choodake aala..<BR><BR><BR><BR>movie:yevade subramanyam(2015)<BR>music director:radhan<BR>star cast:nani,malavika nair,vijay devarakonda,ritu varma<BR>singer(s):harini","O kala song lyrics,Anantha Sriram song lyrics,Nani movie lyrics,O kala song lyrics,Radhan music lyrics,Yevade Subramanyam movie lyrics,yevade subramanyam(2015),radhan,nanimalavika nairvijay devarakondaritu varma,harini"
Apr 2,Nuvvu Nuvvu kadu song lyrics – Yevade Subramanyam(2015),Telugu Lyrics,"Nuvvu Nuvvu kadu song lyrics<BR><BR><BR>addam lo ninu choosuko<BR>ninne nuvvu prashninchu ko<BR>nuvvevvaro telusuko<BR>oo.. who are you..son of siva kailasam<BR>my name is subramanyam<BR>business hai mera kaam<BR>all around naade dhoom dhaam<BR>vegam naa vedantam..<BR>gelavadam ey naa sidhantam<BR>now you know who i am<BR>no no no no<BR>nuvvu nuvvu kaadu<BR>vethakanide javabu raadhu<BR>manasuni lens petti<BR>zara aara teesi<BR>gurtinchu nuvvevaruno no no no<BR>ooru peru kadu<BR>kanabadu oddu podavu kaadu<BR>masakala poralu daati<BR>nee loniki choosi<BR>raabattuko answerumulticrore company ki<BR>would be owner ni<BR>naa ki artham leni<BR>questions endukani<BR>always nene number one avalani<BR>day and night paruge parugu<BR>daily na pani<BR>ayyo rama break ey leni ni journey<BR>raii antondi halt ey ledani<BR>edo chota katteyande gurranni<BR>neeke nuvvu telise deppudu anina route ento fate ento<BR>chereti height ento<BR>anni telisina super subbu nieverytime nanne nenu odistu unta<BR>pai pai ethulloki perigipotunta<BR>right o wrong o<BR>naaku akkarledanta<BR>korukundi pondatam<BR>naa birth right antaaakasam lo janda paathe tondarlo<BR>nee veru moolam miss aithe etta..<BR>nakshatralni beram chese sandattlo<BR>gallo meydalu kattavo tanta<BR>neene chota unnano<BR>aa chotey naakishtam<BR>ekkadunchi vasthe entatano no no no<BR>nuvvu nuvvu kaadu<BR>vethakanide javabu raadhu<BR>manasuni lens petti<BR>zara aara teesi<BR>gurtinchu nuvvevaruno no no no<BR>ooru peru kadu<BR>kanabadu oddu podavu kaadu<BR>masakala poralu daati<BR>nee loniki choosi<BR>raabattuko answeru<BR><BR><BR><BR>movie:yevade subramanyam(2015)<BR>music director:radhan<BR>star cast:nani,malavika nair,vijay devarakonda,ritu varma<BR>singer(s):ramya,rohith","Nuvvu Nuvvu kadu song lyrics,Nani movie lyrics,Nuvvu nuvvu song lyrics,Radhan music lyrics,Ramajogayya Sastry Song lyrics,Yevade Subramanyam movie lyrics,yevade subramanyam(2015),radhan,nanimalavika nairvijay devarakondaritu varma,ramya,rohith"
